time,latitude,longitude,depth,mag,place
2023-02-16T07:33:43.100Z,38.7955017,-122.7623367,2.36,0.87,"2km NNW of The Geysers, CA"
2023-02-16T07:32:15.860Z,38.8231659,-122.8563309,2.14,1.03,"10km WNW of The Geysers, CA"
2023-02-16T07:31:12.243Z,62.7601,-149.5177,67.2,1.6,Central Alaska
2023-02-16T07:30:50.500Z,33.199,-115.586,3.69,2.19,"8km SW of Niland, CA"
2023-02-16T07:30:49.090Z,38.8233337,-122.8553314,2.26,0.29,"10km WNW of The Geysers, CA"
2023-02-16T07:26:25.570Z,35.9846649,-120.5471649,2.41,1.83,"14km NW of Parkfield, CA"
2023-02-16T07:23:08.060Z,33.1825,-115.6483333,7.33,1.48,"14km WSW of Niland, CA"
2023-02-16T07:21:34.330Z,33.2008333,-115.5921667,3.77,1.4,"8km WSW of Niland, CA"
2023-02-16T07:13:53.330Z,34.028,-117.112,6.12,0.81,"5km SSE of Mentone, CA"
2023-02-16T07:10:08.398Z,59.6267,-152.3024,73.2,1.7,"31 km WSW of Anchor Point, Alaska"
2023-02-16T07:07:16.334Z,37.5562,-117.7309,0,1.4,"23 km SSW of Silver Peak, Nevada"
2023-02-16T07:06:10.330Z,38.8349991,-122.8830032,2.36,0.62,"12km ENE of Cloverdale, CA"
2023-02-16T07:04:04.490Z,38.8358345,-122.7896652,1.76,0.24,"6km WNW of Cobb, CA"
2023-02-16T06:52:54.450Z,32.4378333,-115.1886667,11,2.38,"9km N of Delta, B.C., MX"
2023-02-16T06:50:46.602Z,19.6104,-73.7376,14.244,5.4,"42 km WSW of Bombardopolis, Haiti"
2023-02-16T06:47:21.893Z,38.6698,-117.9753,0,1.6,"22 km SSW of Gabbs, Nevada"
2023-02-16T06:44:49.640Z,18.5573,-68.8106,115,3.87,"12 km WSW of Salvaleón de Higüey, Dominican Republic"
2023-02-16T06:32:43.372Z,54.8472,-156.9415,31.9,3,"183 km SE of Perryville, Alaska"
2023-02-16T06:28:24.720Z,38.4736667,-112.8423333,0.53,-0.26,"16 km ENE of Milford, Utah"
2023-02-16T06:15:01.830Z,58.19866667,-155.2446667,1.99,-0.26,"84 km NW of Karluk, Alaska"
2023-02-16T06:14:04.220Z,19.17749977,-155.5054932,34.20999908,2.06999993,"3 km SW of Pāhala, Hawaii"
2023-02-16T06:12:44.619Z,36.69416667,-97.68033333,7.5,1.1,"10 km ESE of Jefferson, Oklahoma"
2023-02-16T06:10:33.580Z,19.33033333,-155.209,2.87,0.8,"12 km SSE of Volcano, Hawaii"
2023-02-16T06:06:29.627Z,62.9244,-150.5514,88.9,1.7,"48 km NNE of Petersville, Alaska"
2023-02-16T06:06:19.390Z,38.8216667,-122.7633362,2.26,0.54,"4km W of Cobb, CA"
2023-02-16T06:02:17.260Z,38.8263321,-122.7958298,2.83,0.58,"6km W of Cobb, CA"
2023-02-16T06:00:13.450Z,38.7936668,-122.7603302,2.54,0.74,"2km N of The Geysers, CA"
2023-02-16T05:59:45.070Z,38.8416672,-122.8396683,2.13,1.34,"10km NW of The Geysers, CA"
2023-02-16T05:50:25.470Z,62.3975,-142.5618,1.4,1.9,"23 km E of Nabesna, Alaska"
2023-02-16T05:49:33.350Z,38.783165,-122.779335,3.48,1.91,"2km WNW of The Geysers, CA"
2023-02-16T05:45:21.900Z,33.7481667,-116.9585,17.63,1.04,"1km E of Hemet, CA"
2023-02-16T05:38:02.274Z,22.0668,-106.3329,14.96,4.1,"72 km WSW of Palmar de Cuautla, Mexico"
2023-02-16T05:37:05.138Z,-15.0912,167.0294,36.029,5.6,Vanuatu
2023-02-16T05:37:02.600Z,33.3858333,-116.814,12.46,0.68,"6km NE of Palomar Observatory, CA"
2023-02-16T05:30:50.240Z,38.8236656,-122.7965012,2.39,0.76,"6km NW of The Geysers, CA"
2023-02-16T05:26:07.880Z,19.35266667,-155.0748333,5.64,2.23,"Island of Hawaii, Hawaii"
2023-02-16T05:18:57.585Z,38.0947,38.5702,16.14,4.3,"7 km NNW of Sincik, Turkey"
2023-02-16T05:15:30.200Z,35.9493333,-117.6696667,5.17,0.82,"21km E of Little Lake, CA"
2023-02-16T05:13:57.390Z,38.8450012,-122.8356705,2.02,0.75,"10km WNW of Cobb, CA"
2023-02-16T05:13:04.760Z,33.5015,-116.5075,14.88,0.62,"16km ESE of Anza, CA"
2023-02-16T05:12:16.150Z,44.77,-110.0758333,1.99,1.88,"27 km SSW of Silver Gate, Montana"
2023-02-16T05:12:07.670Z,44.7373333,-110.1025,15.31,1.81,"31 km SSW of Silver Gate, Montana"
2023-02-16T05:04:13.883Z,36.9425,-117.5402,8.7,0.5,"58 km NNE of Keeler, California"
2023-02-16T05:03:36.271Z,31.63543031,-104.4026236,6.671435547,3,"59 km S of Whites City, New Mexico"
2023-02-16T04:55:30.340Z,61.02016667,-152.4228333,11.91,0.37,"69 km W of Tyonek, Alaska"
2023-02-16T04:53:46.740Z,38.8111649,-122.7860031,1.94,0.7,"5km NW of The Geysers, CA"
2023-02-16T04:52:59.920Z,17.99483333,-66.9455,7.41,2.17,"3 km WNW of Fuig, Puerto Rico"
2023-02-16T04:51:19.650Z,58.1705,-155.3386667,1.61,-0.22,"85 km NW of Karluk, Alaska"
2023-02-16T04:51:10.445Z,-30.1842,-177.5829,35,4.6,"Kermadec Islands, New Zealand"
2023-02-16T04:46:34.296Z,31.6905273,-104.2989374,9.833520508,2.2,"54 km S of Whites City, New Mexico"
2023-02-16T04:43:24.140Z,38.7906685,-122.793335,0.67,1.06,"4km WNW of The Geysers, CA"
2023-02-16T04:42:38.080Z,38.7911682,-122.7926636,0.5,1.05,"4km WNW of The Geysers, CA"
2023-02-16T04:32:39.260Z,33.0171667,-116.348,10.22,1.56,"25km SW of Ocotillo Wells, CA"
2023-02-16T04:27:52.140Z,58.22966667,-155.1775,2.73,-0.48,"85 km NNW of Karluk, Alaska"
2023-02-16T04:15:39.440Z,58.19583333,-155.256,3.41,0.79,Alaska Peninsula
2023-02-16T04:12:54.310Z,53.89883333,-166.4243333,8.5,1.56,"7 km ENE of Unalaska, Alaska"
2023-02-16T04:05:36.840Z,53.89833333,-166.4245,9.19,1.47,"7 km ENE of Unalaska, Alaska"
2023-02-16T03:59:15.898Z,60.8866,-150.8061,34.7,1.9,"7 km WSW of Point Possession, Alaska"
2023-02-16T03:57:01.407Z,61.6924,-150.7897,16.3,1.9,"22 km NW of Susitna, Alaska"
2023-02-16T03:56:28.849Z,25.0868,91.743,61.857,4.3,"9 km NE of Chhātak, Bangladesh"
2023-02-16T03:50:56.390Z,44.7386667,-110.0993333,14.48,1.32,"31 km SSW of Silver Gate, Montana"
2023-02-16T03:48:09.770Z,19.24133301,-155.3871613,29.94000053,1.88,"Island of Hawaii, Hawaii"
2023-02-16T03:41:59.942Z,-24.1796,-176.5866,83.062,4.9,south of the Fiji Islands
2023-02-16T03:30:14.353Z,-24.7798,179.4605,530.252,4.5,south of the Fiji Islands
2023-02-16T03:26:30.760Z,38.8283348,-122.7941666,1.15,1.08,"6km W of Cobb, CA"
2023-02-16T03:26:14.834Z,31.62615405,-104.4154531,8.008251953,2.1,"61 km S of Whites City, New Mexico"
2023-02-16T03:19:48.280Z,38.8241653,-122.8105011,2.98,0.3,"7km NW of The Geysers, CA"
2023-02-16T03:18:52.490Z,38.8363342,-122.8075027,2.13,1.3,"8km WNW of Cobb, CA"
2023-02-16T03:15:02.560Z,58.22766667,-155.1795,4.47,0.01,"85 km NNW of Karluk, Alaska"
2023-02-16T03:05:49.850Z,-22.9414,-66.2611,256.097,4.5,"62 km WSW of Abra Pampa, Argentina"
2023-02-16T02:49:51.250Z,58.17033333,-155.3405,0.32,-0.24,"85 km NW of Karluk, Alaska"
2023-02-16T02:46:47.340Z,38.8303337,-122.8181686,1.86,2.55,"8km NW of The Geysers, CA"
2023-02-16T02:46:12.047Z,63.8395,-149.2418,111.5,1.4,"13 km W of Healy, Alaska"
2023-02-16T02:43:30.730Z,35.7755,-117.568,8.78,0.95,"15km W of Searles Valley, CA"
2023-02-16T02:40:35.290Z,35.7691667,-117.5783333,7.63,0.93,"16km W of Searles Valley, CA"
2023-02-16T02:36:34.030Z,38.7938347,-122.7483368,2.16,0.89,"2km NNE of The Geysers, CA"
2023-02-16T02:35:55.702Z,62.7417,-150.5507,87.6,3.6,"29 km NNE of Petersville, Alaska"
2023-02-16T02:35:41.476Z,51.8265,105.3127,10,4.6,"30 km E of Listvyanka, Russia"
2023-02-16T02:35:33.030Z,58.1745,-155.3453333,0.64,-0.31,"85 km NW of Karluk, Alaska"
2023-02-16T02:32:26.142Z,39.7512,-120.6225,7.3,0.8,"1 km SSW of Graeagle, California"
2023-02-16T02:26:33.890Z,31.5968333,-116.0198333,9,2.8,"53km ESE of Maneadero, B.C., MX"
2023-02-16T02:13:00.120Z,34.5188333,-118.7951667,14.05,1.2,"12km N of Piru, CA"
2023-02-16T02:10:33.438Z,39.8297,-119.4293,13.8,0.7,"6 km W of Nixon, Nevada"
2023-02-16T02:04:30.925Z,57.7168,-155.2626,68.3,2,"50 km WNW of Karluk, Alaska"
2023-02-16T01:53:46.420Z,38.7596664,-122.7468338,4.27,0.75,"2km SSE of The Geysers, CA"
2023-02-16T01:52:43.445Z,64.9891,-147.4238,1.7,1.6,"9 km ENE of Fox, Alaska"
2023-02-16T01:48:21.482Z,63.2509,-151.4473,0,2.4,"35 km SSE of Denali National Park, Alaska"
2023-02-16T01:34:27.603Z,59.9293,-153.1091,116,1.3,"58 km ENE of Pedro Bay, Alaska"
2023-02-16T01:32:40.620Z,53.325,-168.1905,10.38,0.98,"62 km NE of Nikolski, Alaska"
2023-02-16T01:29:00.520Z,38.8419991,-122.8755035,2.4,1.08,"13km NW of The Geysers, CA"
2023-02-16T01:21:11.570Z,38.7781677,-122.7136688,1.88,1.23,"2km W of Anderson Springs, CA"
2023-02-16T01:18:50.290Z,19.26799965,-155.4043274,31.80999947,1.91999996,"10 km NE of Pāhala, Hawaii"
2023-02-16T01:07:04.795Z,45.0736,23.0978,10,4.4,"2 km WSW of Arcani, Romania"
2023-02-16T01:03:34.700Z,37.8058333,-112.9875,3.32,1.69,"4 km W of Summit, Utah"
2023-02-16T00:58:10.040Z,34.456,-117.9521667,8.26,0.54,"7km SW of Pearblossom, CA"
2023-02-16T00:52:08.580Z,35.9263333,-118.923,3.25,1.31,"18km SSE of Porterville, CA"
2023-02-16T00:43:22.236Z,13.7229,144.9041,128.277,4.6,"20 km N of Yigo Village, Guam"
2023-02-16T00:37:32.060Z,35.638,-117.4531667,7.73,1.13,"15km SSW of Searles Valley, CA"
2023-02-16T00:37:12.170Z,37.4861667,-119.3936667,24.58,1.56,"29km NE of Oakhurst, CA"
2023-02-16T00:29:56.329Z,60.0806,-152.9279,118.5,1.7,"68 km WNW of Happy Valley, Alaska"
2023-02-16T00:23:56.299Z,32.29064941,-101.7966368,6.798421224,1.7,"17 km N of Stanton, Texas"
2023-02-16T00:21:03.520Z,47.16166667,-121.8013333,-0.88,1.17,"11 km W of Greenwater, Washington"
2023-02-16T00:16:17.475Z,31.611468,-103.9986683,7.776879883,1.6,"38 km NNW of Toyah, Texas"
2023-02-16T00:14:26.780Z,44.6298333,-110.3468333,6.6,0.66,"47 km SE of Mammoth, Wyoming"
2023-02-16T00:14:19.285Z,31.61377322,-103.9965272,8.085375977,1.8,"38 km NNW of Toyah, Texas"
2023-02-16T00:11:51.050Z,33.467,-116.5623333,8.88,0.64,"14km SE of Anza, CA"
2023-02-16T00:10:20.368Z,64.6366,-146.9473,16.2,1,"5 km ESE of Eielson Air Force Base, Alaska"
2023-02-16T00:09:47.400Z,33.4695,-116.5665,8.53,0.49,"14km SE of Anza, CA"
2023-02-15T23:55:37.420Z,33.4638333,-116.5693333,8.09,1.37,"14km SE of Anza, CA"
2023-02-15T23:52:01.840Z,38.8250008,-122.855835,2.08,0.63,"10km WNW of The Geysers, CA"
2023-02-15T23:50:48.860Z,33.5278333,-116.7298333,4.73,0.54,"6km WSW of Anza, CA"
2023-02-15T23:43:38.943Z,37.3475,36.8589,13.193,4,"22 km NNE of Nurdağı, Turkey"
2023-02-15T23:35:55.900Z,35.9638333,-117.342,3.22,0.66,"22km N of Trona, CA"
2023-02-15T23:32:20.430Z,38.8248329,-122.8566666,2.34,0.76,"10km WNW of The Geysers, CA"
2023-02-15T23:32:05.560Z,38.8248329,-122.8573303,2.18,1.33,"10km WNW of The Geysers, CA"
2023-02-15T23:28:08.450Z,33.8286667,-116.1515,2.86,1.51,"13km NNE of Indio, CA"
2023-02-15T23:27:19.227Z,61.2945,-146.6407,15.5,1.9,Southern Alaska
2023-02-15T23:05:28.840Z,53.90266667,-166.427,7.99,0.91,"7 km E of Dutch Harbor, Alaska"
2023-02-15T23:01:28.063Z,62.7781,-149.4394,14.5,1.6,"50 km NE of Chase, Alaska"
2023-02-15T22:58:17.186Z,13.4407,-90.1967,50.518,4.3,"43 km WSW of Acajutla, El Salvador"
2023-02-15T22:49:47.150Z,38.831665,-122.8069992,1.89,0.72,"7km W of Cobb, CA"
2023-02-15T22:46:15.710Z,31.64716505,-104.4003079,6.851391602,2.3,"58 km S of Whites City, New Mexico"
2023-02-15T22:44:41.210Z,34.52133333,-97.2355,0,1.64,"10 km W of Davis, Oklahoma"
2023-02-15T22:38:08.427Z,62.9005,-149.6945,66.3,1.2,"54 km NNE of Chase, Alaska"
2023-02-15T22:36:54.230Z,32.9225,-116.291,12.64,1.29,"25km ENE of Pine Valley, CA"
2023-02-15T22:28:39.430Z,17.8735,-66.79416667,7.32,2.27,"13 km SSE of Indios, Puerto Rico"
2023-02-15T22:27:02.990Z,34.3011667,-117.0313333,9.34,1.75,"13km NE of Running Springs, CA"
2023-02-15T22:25:58.228Z,38.0555,36.6113,5.561,4.1,"10 km ENE of Göksun, Turkey"
2023-02-15T22:22:45.390Z,38.8144989,-122.82267,2.05,2.06,"7km NW of The Geysers, CA"
2023-02-15T22:19:50.480Z,33.4658333,-116.5663333,9.09,0.53,"14km SE of Anza, CA"
2023-02-15T22:19:32.540Z,33.8838333,-116.903,12.38,0.78,"5km SSW of Banning, CA"
2023-02-15T22:14:53.910Z,33.0371667,-116.3986667,5.11,1.41,"20km ESE of Julian, CA"
2023-02-15T22:13:58.910Z,19.09766579,-155.4101715,31.37999916,1.78999996,"13 km SSE of Pāhala, Hawaii"
2023-02-15T22:12:20.725Z,-20.0455,-68.0758,173.92,5,"122 km WNW of Colchani, Bolivia"
2023-02-15T22:03:57.380Z,33.4666667,-116.5705,8.99,0.46,"14km SE of Anza, CA"
2023-02-15T22:03:44.820Z,33.47,-116.5661667,9.1,0.1,"14km SE of Anza, CA"
2023-02-15T21:58:46.000Z,31.60559393,-103.9679792,8.650952148,1.7,"36 km NNW of Toyah, Texas"
2023-02-15T21:56:29.570Z,38.8291664,-122.8550034,2.21,1.09,"10km NW of The Geysers, CA"
2023-02-15T21:54:33.110Z,48.74733333,-119.4355,6.2,1.36,"4 km N of Tonasket, Washington"
2023-02-15T21:54:04.120Z,38.7900009,-122.7324982,1.6,0.44,"2km NE of The Geysers, CA"
2023-02-15T21:49:19.230Z,33.9371667,-116.7681667,15.93,1.25,"3km NE of Cabazon, CA"
2023-02-15T21:43:30.410Z,19.1590004,-155.3656616,26.31999969,1.87,"Island of Hawaii, Hawaii"
2023-02-15T21:35:56.460Z,38.8413315,-122.822998,1.65,0.48,"9km WNW of Cobb, CA"
2023-02-15T21:28:03.280Z,44.7938333,-110.794,6.56,0.77,"21 km SSW of Mammoth, Wyoming"
2023-02-15T21:19:44.440Z,34.8853333,-119.3781667,9.81,1.15,"19km S of Maricopa, CA"
2023-02-15T21:00:42.268Z,6.7488,125.4181,43.969,4.5,"6 km E of Digos, Philippines"
2023-02-15T20:52:11.730Z,35.984,-117.3145,2.41,1.61,"25km NNE of Trona, CA"
2023-02-15T20:48:27.400Z,38.8121681,-122.8278351,1.89,0.92,"7km WNW of The Geysers, CA"
2023-02-15T20:46:00.120Z,39.594,-123.0618333,12.14,1.8,"22km NNW of Lake Pillsbury, CA"
2023-02-15T20:38:31.620Z,37.4773331,-121.7876663,7.17,1.72,"12km ENE of Milpitas, CA"
2023-02-15T20:38:00.181Z,28.57452393,-98.36822151,4.475219727,1.8,"21 km NE of Tilden, Texas"
2023-02-15T20:37:32.010Z,37.4780006,-121.7858353,6.97,1.74,"12km ENE of Milpitas, CA"
2023-02-15T20:29:57.742Z,31.44392431,-103.417935,6.851391602,1.9,"2 km SW of Barstow, Texas"
2023-02-15T20:28:19.286Z,62.9225,-150.8357,104.2,1.8,"47 km N of Petersville, Alaska"
2023-02-15T20:23:00.180Z,18.05183333,-66.86716667,7.09,1.59,"2 km NW of Yauco, Puerto Rico"
2023-02-15T20:21:59.960Z,19.25283241,-155.3934937,29.54999924,1.97000003,"10 km ENE of Pāhala, Hawaii"
2023-02-15T20:20:45.220Z,38.8356667,-122.8089981,2.22,0.75,"8km WNW of Cobb, CA"
2023-02-15T20:16:43.595Z,-22.2892,-68.6358,130.028,4.6,"34 km ENE of Calama, Chile"
2023-02-15T20:16:41.310Z,58.256,-155.1076667,-2.2,-0.46,"85 km NNW of Karluk, Alaska"
2023-02-15T20:03:51.810Z,44.38916667,-121.0248333,-1.64,1.72,Oregon
2023-02-15T19:42:00.310Z,58.289,-155.0025,3.14,-0.25,"86 km NNW of Karluk, Alaska"
2023-02-15T19:29:40.198Z,64.425,-148.0394,15.7,1.2,"44 km SSW of South Van Horn, Alaska"
2023-02-15T19:27:13.578Z,61.7405,-150.585,59,1.2,"22 km N of Susitna, Alaska"
2023-02-15T19:24:47.560Z,53.907,-166.4273333,7.16,0.98,"7 km ENE of Dutch Harbor, Alaska"
2023-02-15T19:13:57.430Z,37.4785004,-121.786499,7.26,1.81,"12km ENE of Milpitas, CA"
2023-02-15T19:09:55.550Z,47.73283333,-122.7336667,4.71,1.13,"1 km NW of Bangor Trident Base, Washington"
2023-02-15T19:09:52.020Z,37.6571667,-118.861,4.19,1.61,"11km ENE of Mammoth Lakes, CA"
2023-02-15T19:08:47.910Z,36.892334,-121.6165009,1.03,1.45,"2km E of Aromas, CA"
2023-02-15T18:55:17.348Z,60.3794,-152.4203,106,2.1,"55 km NW of Ninilchik, Alaska"
2023-02-15T18:34:53.740Z,38.8241653,-122.8088303,1.22,1.07,"7km NW of The Geysers, CA"
2023-02-15T18:33:00.940Z,38.836834,-122.8073349,1.99,1.02,"8km WNW of Cobb, CA"
2023-02-15T18:31:45.900Z,53.3835,-168.1638333,3.46,0.56,"68 km NE of Nikolski, Alaska"
2023-02-15T18:21:40.600Z,58.2265,-155.1948333,4.89,-0.7,"85 km NNW of Karluk, Alaska"
2023-02-15T18:18:19.916Z,61.1179,-151.6005,74.3,1.8,"25 km WNW of Tyonek, Alaska"
2023-02-15T18:10:10.060Z,12.3238,123.8662,20.088,6.1,"10 km NNE of Miaga, Philippines"
2023-02-15T18:09:27.600Z,35.68416667,-84.15166667,19.62,1.66,"3 km NE of Greenback, Tennessee"
2023-02-15T18:08:34.870Z,38.8349991,-122.8085022,1.89,1.34,"8km W of Cobb, CA"
2023-02-15T18:06:15.750Z,38.8328323,-122.8188324,1.6,0.71,"8km NW of The Geysers, CA"
2023-02-15T18:05:58.752Z,62.5783,-150.0293,10.3,1.7,Central Alaska
2023-02-15T18:00:55.596Z,-18.5271,-173.0325,30.546,5.1,"101 km E of Neiafu, Tonga"
2023-02-15T17:55:52.920Z,38.7755013,-122.7526703,-0.8,0.77,"0km ESE of The Geysers, CA"
2023-02-15T17:52:10.084Z,63.1196,-144.2611,0,2.3,"33 km NW of Mentasta Lake, Alaska"
2023-02-15T17:50:34.060Z,45.02016667,-122.4975,15.85,1.68,"13 km E of Scotts Mills, Oregon"
2023-02-15T17:47:39.750Z,38.8351669,-122.819664,1.59,0.82,"8km NW of The Geysers, CA"
2023-02-15T17:46:54.870Z,34.9331667,-116.6765,10.25,1.05,"32km E of Barstow, CA"
2023-02-15T17:46:51.497Z,63.126,-144.4687,0.1,2.1,"42 km WNW of Mentasta Lake, Alaska"
2023-02-15T17:42:10.570Z,58.16916667,-155.3866667,1.64,-0.44,"86 km NW of Karluk, Alaska"
2023-02-15T17:39:56.672Z,64.973,-149.4443,17.2,1.3,"20 km SSW of Minto, Alaska"
2023-02-15T17:38:22.990Z,58.18133333,-155.3105,1.79,0.15,"85 km NW of Karluk, Alaska"
2023-02-15T17:15:05.602Z,-21.2359,-68.8534,121.39,4.4,"135 km N of Calama, Chile"
2023-02-15T17:12:54.580Z,19.25133324,-155.4400024,30.34000015,2.05,"6 km NE of Pāhala, Hawaii"
2023-02-15T17:05:00.095Z,59.018,-152.4288,58.2,2.2,"47 km SW of Nanwalek, Alaska"
2023-02-15T16:59:50.440Z,58.23183333,-155.1733333,4.04,0.37,"85 km NNW of Karluk, Alaska"
2023-02-15T16:57:09.690Z,58.22983333,-155.17,3.55,-0.07,Alaska Peninsula
2023-02-15T16:52:01.988Z,63.8277,-149.0431,116.3,1.8,"4 km SW of Healy, Alaska"
2023-02-15T16:37:06.760Z,33.6811667,-116.7791667,17.23,0.92,"9km SW of Idyllwild, CA"
2023-02-15T16:34:10.900Z,19.17283249,-155.3784943,30.71999931,1.99000001,"11 km ESE of Pāhala, Hawaii"
2023-02-15T16:32:25.470Z,38.7869987,-122.7708359,4.02,0.94,"2km NW of The Geysers, CA"
2023-02-15T16:30:51.019Z,63.3214,-151.2219,6.5,1.8,"35 km SE of Denali National Park, Alaska"
2023-02-15T16:27:33.979Z,36.42916667,-96.9285,5.16,0.65,"15 km NW of Pawnee, Oklahoma"
2023-02-15T16:25:07.460Z,19.17099953,-155.343338,27.53000069,2.21000004,"14 km ESE of Pāhala, Hawaii"
2023-02-15T16:24:26.684Z,60.0941,-142.081,20.5,1.9,"145 km WNW of Yakutat, Alaska"
2023-02-15T16:19:49.950Z,58.23,-155.1891667,3.91,-0.1,"85 km NNW of Karluk, Alaska"
2023-02-15T16:17:44.480Z,53.77933333,-167.099,9.46,0.55,"38 km WSW of Dutch Harbor, Alaska"
2023-02-15T16:17:20.670Z,47.92633333,-124.4528333,27.09,2.42,"5 km WSW of Forks, Washington"
2023-02-15T16:11:50.790Z,33.7335,-116.0511667,5.47,2.16,"13km ENE of Coachella, CA"
2023-02-15T16:08:54.510Z,38.8303337,-122.817337,0.95,0.75,"8km NW of The Geysers, CA"
2023-02-15T16:06:59.776Z,63.1096,-144.4791,0,1.6,Central Alaska
2023-02-15T15:59:46.894Z,31.66444057,-104.4946615,6.74855957,1.6,"57 km S of Whites City, New Mexico"
2023-02-15T15:54:50.045Z,65.2217,-150.2803,9.1,1.7,"29 km NE of Manley Hot Springs, Alaska"
2023-02-15T15:47:17.506Z,37.283,-117.5888,0.7,2.4,"52 km S of Silver Peak, Nevada"
2023-02-15T15:44:11.350Z,35.9673333,-117.967,2.52,1.23,"6km WNW of Little Lake, CA"
2023-02-15T15:39:25.169Z,61.4055,-150.0485,32.3,1.2,"6 km NW of Point MacKenzie, Alaska"
2023-02-15T15:32:33.080Z,63.5009,-151.1084,0.2,1.7,"30 km E of Denali National Park, Alaska"
2023-02-15T15:28:09.279Z,59.3954,-153.0071,80,1.9,"61 km W of Nanwalek, Alaska"
2023-02-15T15:26:23.320Z,17.94016667,-66.89766667,12.42,3.01,"3 km SSE of Guánica, Puerto Rico"
2023-02-15T15:26:09.850Z,56.8645,-158.1713333,2.55,0.93,"29 km ESE of Port Heiden, Alaska"
2023-02-15T15:20:23.370Z,19.21016693,-155.3828278,30.52000046,1.83000004,"10 km E of Pāhala, Hawaii"
2023-02-15T15:20:09.300Z,37.1178322,-118.5053329,3.47,1.92,"20km WSW of Big Pine, CA"
2023-02-15T15:14:48.280Z,19.17816734,-155.4858398,31.04999924,2.11,"2 km SSW of Pāhala, Hawaii"
2023-02-15T15:08:30.738Z,39.7596,-120.6556,10,0.6,"3 km WSW of Graeagle, California"
2023-02-15T15:00:51.510Z,38.7989998,-122.7736664,3.32,0.72,"3km NNW of The Geysers, CA"
2023-02-15T14:55:52.865Z,32.4810791,-101.6680164,9.243896484,2.1,"6 km SE of Ackerly, Texas"
2023-02-15T14:52:17.880Z,38.8129997,-122.8293304,1.65,0.43,"8km WNW of The Geysers, CA"
2023-02-15T14:50:41.270Z,40.384,-125.2376667,10,3.58,"81km W of Petrolia, CA"
2023-02-15T14:48:27.728Z,-37.1808,177.4541,115.208,5,off the east coast of the North Island of New Zealand
2023-02-15T14:46:42.400Z,33.6796667,-116.694,15.59,0.91,"7km SSE of Idyllwild, CA"
2023-02-15T14:36:32.178Z,59.9029,-152.6193,78.5,0.8,"46 km WNW of Anchor Point, Alaska"
2023-02-15T14:35:08.620Z,32.48199463,-101.6690882,8.143432617,2,"6 km SE of Ackerly, Texas"
2023-02-15T14:26:55.580Z,40.545,-124.3116667,21.18,2.36,"5km SW of Ferndale, CA"
2023-02-15T14:14:43.905Z,61.3053,-147.3836,12.2,2.1,"57 km SSE of Glacier View, Alaska"
2023-02-15T14:07:40.014Z,61.4929,-150.8649,62.8,1.8,"19 km WSW of Susitna, Alaska"
2023-02-15T13:59:31.620Z,36.5349998,-121.1481705,0.57,1.5,"1km NW of Pinnacles, CA"
2023-02-15T13:56:05.710Z,38.8268318,-122.8028336,1.75,0.8,"7km NW of The Geysers, CA"
2023-02-15T13:46:51.193Z,61.5022,-151.8773,87.4,1.9,"58 km NW of Beluga, Alaska"
2023-02-15T13:26:38.890Z,53.88066667,-166.4666667,6.13,-0.14,"4 km E of Unalaska, Alaska"
2023-02-15T13:22:24.508Z,59.3065,-136.4636,0.8,2.3,"27 km WSW of Covenant Life, Alaska"
2023-02-15T13:09:12.030Z,38.8348351,-122.8186646,1.63,0.72,"8km NW of The Geysers, CA"
2023-02-15T13:08:48.310Z,19.15250015,-155.3748322,29.43000031,2.00999999,"12 km ESE of Pāhala, Hawaii"
2023-02-15T13:06:32.970Z,53.89283333,-166.411,8.59,0.85,"8 km ENE of Unalaska, Alaska"
2023-02-15T13:04:10.442Z,6.7521,-73.0222,161.39,5.2,"5 km W of Cepitá, Colombia"
2023-02-15T13:04:02.420Z,53.89733333,-166.4203333,8.96,1.61,"7 km ENE of Unalaska, Alaska"
2023-02-15T12:51:11.682Z,59.5396,-138.8566,4.6,2.8,"49 km E of Yakutat, Alaska"
2023-02-15T12:46:08.300Z,19.25049973,-155.3950043,31.37000084,1.87,"Hawaii region, Hawaii"
2023-02-15T12:34:32.030Z,19.24250031,-155.4033356,32.27999878,1.92999995,"9 km ENE of Pāhala, Hawaii"
2023-02-15T12:30:05.400Z,38.7903328,-122.7598343,1.75,1.84,"2km NNW of The Geysers, CA"
2023-02-15T12:27:58.480Z,36.0288333,-117.8245,1.52,1.96,"11km E of Coso Junction, CA"
2023-02-15T12:25:52.600Z,58.23116667,-155.1571667,3.58,-0.38,Alaska Peninsula
2023-02-15T12:15:48.640Z,33.5608333,-116.6693333,10.38,0.96,"1km NNE of Anza, CA"
2023-02-15T12:13:03.310Z,38.8321648,-122.8190002,1.78,0.65,"8km NW of The Geysers, CA"
2023-02-15T12:12:03.100Z,56.9075,-158.0698333,-0.42,1.28,"34 km E of Port Heiden, Alaska"
2023-02-15T12:03:00.940Z,38.8326683,-122.8150024,1.77,0.27,"8km NW of The Geysers, CA"
2023-02-15T12:02:02.038Z,62.982,-150.4914,105.3,2.1,"55 km NNE of Petersville, Alaska"
2023-02-15T11:52:35.960Z,38.8223343,-122.8008347,2.79,1.65,"6km NW of The Geysers, CA"
2023-02-15T11:48:56.090Z,38.8341675,-122.815834,1.32,0.72,"8km W of Cobb, CA"
2023-02-15T11:47:35.170Z,18.675,-67.39116667,9.72,2.8,"36 km WNW of San Antonio, Puerto Rico"
